STATION_NAME,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
WESTCHESTER CO AIRPORT NY US,20110701,246,-9999,659,-9999,367,133,301,194,248
WESTCHESTER CO AIRPORT NY US,20110801,1316,-9999,3551,-9999,317,139,270,179,225
WESTCHESTER CO AIRPORT NY US,20110901,902,-9999,2892,-9999,294,83,239,158,198
WESTCHESTER CO AIRPORT NY US,20111001,279,-9999,1246,-9999,272,-16,169,82,126
WESTCHESTER CO AIRPORT NY US,20111101,251,-9999,761,-9999,194,-21,141,45,93
WESTCHESTER CO AIRPORT NY US,20111201,394,-9999,1113,-9999,156,-77,89,-4,42
WESTCHESTER CO AIRPORT NY US,20120101,274,-9999,725,-9999,156,-121,58,-30,14
WESTCHESTER CO AIRPORT NY US,20120201,185,-9999,352,-9999,161,-71,72,-10,31
WESTCHESTER CO AIRPORT NY US,20120301,51,-9999,255,-9999,244,-49,141,36,88
WESTCHESTER CO AIRPORT NY US,20120401,503,-9999,746,-9999,283,-10,166,52,109
WESTCHESTER CO AIRPORT NY US,20120501,330,-9999,1432,-9999,311,61,215,128,171
WESTCHESTER CO AIRPORT NY US,20120601,376,-9999,1000,-9999,339,94,254,152,203
WESTCHESTER CO AIRPORT NY US,20120701,130,-9999,419,-9999,367,161,298,195,247
WESTCHESTER CO AIRPORT NY US,20120801,193,-9999,681,-9999,333,122,283,182,232
WESTCHESTER CO AIRPORT NY US,20120901,462,-9999,1542,-9999,311,72,234,140,187
WESTCHESTER CO AIRPORT NY US,20121001,345,-9999,1173,-9999,250,-10,169,94,131
WESTCHESTER CO AIRPORT NY US,20121101,109,-9999,258,-9999,178,-38,92,8,50
WESTCHESTER CO AIRPORT NY US,20121201,353,-9999,1268,-9999,150,-43,70,0,35
WESTCHESTER CO AIRPORT NY US,20130101,272,-9999,658,-9999,144,-138,37,-40,-2
WESTCHESTER CO AIRPORT NY US,20130201,221,-9999,485,-9999,106,-99,34,-41,-3
WESTCHESTER CO AIRPORT NY US,20130301,307,-9999,401,-9999,139,-49,75,-6,35
WESTCHESTER CO AIRPORT NY US,20130401,132,-9999,325,-9999,256,-21,148,41,95
WESTCHESTER CO AIRPORT NY US,20130501,361,-9999,1252,-9999,322,39,207,97,152
WESTCHESTER CO AIRPORT NY US,20130601,729,-9999,2081,-9999,328,111,256,157,207
WESTCHESTER CO AIRPORT NY US,20130701,531,-9999,1521,-9999,344,156,290,209,250
WESTCHESTER CO AIRPORT NY US,20130801,165,-9999,757,-9999,306,117,261,171,216
WESTCHESTER CO AIRPORT NY US,20130901,168,-9999,354,-9999,339,44,231,118,175
WESTCHESTER CO AIRPORT NY US,20131001,201,-9999,220,-9999,278,6,184,86,135
WESTCHESTER CO AIRPORT NY US,20131101,800,-9999,1149,-9999,200,-66,101,7,54
WESTCHESTER CO AIRPORT NY US,20131201,272,-9999,854,-9999,200,-93,51,-28,12
WESTCHESTER CO AIRPORT NY US,20140101,165,-9999,597,-9999,128,-177,5,-83,-39
WESTCHESTER CO AIRPORT NY US,20140201,320,-9999,866,-9999,111,-143,18,-66,-24
WESTCHESTER CO AIRPORT NY US,20140301,505,-9999,939,-9999,161,-138,56,-41,7
WESTCHESTER CO AIRPORT NY US,20140401,899,-9999,1638,-9999,228,-21,146,33,90
WESTCHESTER CO AIRPORT NY US,20140501,345,-9999,876,-9999,294,56,209,106,157
WESTCHESTER CO AIRPORT NY US,20140601,363,-9999,929,-9999,306,89,257,151,204
WESTCHESTER CO AIRPORT NY US,20140701,579,-9999,1623,-9999,317,133,275,178,226
WESTCHESTER CO AIRPORT NY US,20140801,254,-9999,571,-9999,311,122,267,163,215
WESTCHESTER CO AIRPORT NY US,20140901,61,-9999,191,-9999,322,56,243,137,190
WESTCHESTER CO AIRPORT NY US,20141001,569,-9999,1350,-9999,244,11,175,89,132
WESTCHESTER CO AIRPORT NY US,20141101,386,-9999,1091,-9999,194,-66,95,10,53
WESTCHESTER CO AIRPORT NY US,20141201,648,-9999,1449,-9999,167,-66,60,-2,29
OCEANSIDE NY US,20100101,378,25,393,38,44,-83,-3,-47,-25
STATEN ISLAND 1.4 SE NY US,20110801,1808,-9999,4303,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20110901,673,-9999,1811,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20111001,561,51,1705,51,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20111101,493,-9999,886,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20111201,533,-9999,972,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120101,183,64,841,64,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120201,61,5,272,13,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120301,173,-9999,537,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120401,686,-9999,873,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120501,399,-9999,1296,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120601,612,-9999,1806,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120701,218,-9999,634,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120801,216,-9999,516,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20120901,320,-9999,1002,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20121001,163,-9999,569,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20121101,346,142,531,142,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20121201,826,0,1651,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130101,188,25,702,28,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130201,452,191,1018,204,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130301,759,64,1360,140,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130401,178,0,363,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130501,221,-9999,1135,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130601,831,-9999,2443,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130701,211,-9999,724,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130801,305,-9999,1264,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20130901,330,-9999,917,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20131001,102,-9999,156,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20131101,455,0,737,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20131201,419,76,1456,178,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140101,2200,254,2914,496,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140201,636,376,2554,598,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140301,820,5,1205,5,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140401,198,0,875,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140501,1293,-9999,2000,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140601,378,-9999,1166,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140701,297,-9999,617,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140801,185,-9999,314,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20140901,91,-9999,360,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20141001,241,-9999,965,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20141101,312,0,1170,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 1.4 SE NY US,20141201,297,0,1483,3,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100101,318,-9999,318,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100301,300,-9999,938,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100401,97,-9999,97,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100501,114,-9999,233,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100601,297,-9999,690,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100701,20,-9999,43,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100801,155,-9999,328,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20100901,185,-9999,360,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20101001,112,-9999,112,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20101101,127,-9999,142,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20101201,3,-9999,3,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20110201,140,-9999,153,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20110301,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20110401,43,-9999,43,-9999,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20110801,183,-9999,356,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20111001,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20111101,137,-9999,152,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20120501,170,-9999,698,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20120601,429,-9999,1044,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20120701,147,-9999,419,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20120801,218,-9999,775,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20120901,236,-9999,773,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20121001,84,-9999,391,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20121101,135,-9999,239,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20121201,645,-9999,1353,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130101,274,-9999,940,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130201,218,203,666,13,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130301,254,-9999,737,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130401,231,-9999,510,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130501,262,-9999,1216,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130601,264,-9999,1342,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130701,254,-9999,984,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130801,216,-9999,978,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20130901,254,-9999,750,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20131001,61,-9999,95,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20131101,287,-9999,413,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20131201,279,-9999,1035,25,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140101,122,-9999,551,15,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140201,66,216,145,56,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140301,175,-9999,323,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140401,191,-9999,704,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140501,1300,-9999,1820,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140601,419,-9999,913,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140701,269,-9999,1088,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140801,135,-9999,425,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20140901,91,-9999,320,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20141001,211,-9999,779,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20141101,254,-9999,931,0,-9999,-9999,-9999,-9999,-9999
STATEN ISLAND 4.5 SSE NY US,20141201,318,-9999,986,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20131101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20131201,389,25,810,30,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140101,94,191,346,204,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140201,348,356,752,457,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140301,198,13,294,10,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140401,140,-9999,148,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140501,1204,-9999,1932,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140601,236,-9999,519,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140701,318,-9999,507,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140801,241,-9999,376,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20140901,94,-9999,242,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20141001,409,-9999,1165,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20141101,335,-9999,1049,0,-9999,-9999,-9999,-9999,-9999
BROOKLYN 3.1 NW NY US,20141201,213,13,470,13,-9999,-9999,-9999,-9999,-9999
DOBBS FERRY ARDSLEY NY US,20100101,483,51,681,93,144,-122,37,-50,-6
DOBBS FERRY ARDSLEY NY US,20100201,419,356,1415,826,83,-89,43,-33,5
DOBBS FERRY ARDSLEY NY US,20100301,792,229,2780,0,239,-39,132,33,83
DOBBS FERRY ARDSLEY NY US,20100501,305,0,733,0,339,17,249,119,184
DOBBS FERRY ARDSLEY NY US,20100601,127,0,684,0,350,89,287,166,227
DOBBS FERRY ARDSLEY NY US,20100701,396,0,769,0,389,117,315,188,252
DOBBS FERRY ARDSLEY NY US,20100801,348,0,884,0,344,111,294,175,234
DOBBS FERRY ARDSLEY NY US,20100901,315,0,1085,0,328,89,258,159,208
DOBBS FERRY ARDSLEY NY US,20101001,686,0,1259,0,244,17,189,82,136
DOBBS FERRY ARDSLEY NY US,20101101,234,0,559,0,194,-44,126,47,86
DOBBS FERRY ARDSLEY NY US,20101201,437,203,1148,259,161,-111,35,-42,-3
DOBBS FERRY ARDSLEY NY US,20110101,257,533,1030,884,122,-178,21,-73,-26
DOBBS FERRY ARDSLEY NY US,20110201,386,381,926,198,189,-156,69,-45,12
DOBBS FERRY ARDSLEY NY US,20110301,770,0,2144,46,250,-83,105,1,53
DOBBS FERRY ARDSLEY NY US,20110401,711,-9999,1962,-9999,283,-6,169,69,119
DOBBS FERRY ARDSLEY NY US,20110601,312,-9999,995,-9999,350,94,273,157,215
DOBBS FERRY ARDSLEY NY US,20110701,188,-9999,479,-9999,378,144,304,198,251
DOBBS FERRY ARDSLEY NY US,20111201,478,-9999,1014,-9999,161,-89,93,-10,42
DOBBS FERRY ARDSLEY NY US,20120101,295,127,749,127,167,-133,63,-34,15
DOBBS FERRY ARDSLEY NY US,20120201,140,0,423,8,178,-83,93,-15,39
DOBBS FERRY ARDSLEY NY US,20120301,81,-9999,296,-9999,261,-44,162,38,100
DOBBS FERRY ARDSLEY NY US,20120401,493,-9999,804,-9999,317,-22,186,45,115
DOBBS FERRY ARDSLEY NY US,20120501,391,-9999,1577,-9999,339,39,235,128,181
DOBBS FERRY ARDSLEY NY US,20120601,274,-9999,1136,-9999,356,78,270,146,208
MINEOLA NY US,20100101,310,0,564,0,133,-83,51,-21,15
MINEOLA NY US,20100201,404,330,1620,729,94,-67,43,-25,9
MINEOLA NY US,20100301,775,152,2627,0,233,-22,132,39,86
MINEOLA NY US,20100401,297,0,793,0,333,39,200,80,140
MINEOLA NY US,20100501,236,0,549,0,356,44,246,127,187
MINEOLA NY US,20100601,213,0,326,0,383,117,302,185,243
MINEOLA NY US,20100701,516,0,910,0,422,150,336,218,277
MINEOLA NY US,20100801,706,0,936,0,372,139,304,199,252
MINEOLA NY US,20100901,432,0,1084,0,350,100,265,167,216
MINEOLA NY US,20101001,617,0,1233,0,256,39,194,97,145
MINEOLA NY US,20101101,221,0,565,0,200,-6,135,47,91
MINEOLA NY US,20101201,386,406,862,412,156,-61,51,-15,18
MINEOLA NY US,20110101,229,508,928,939,122,-139,25,-56,-15
MINEOLA NY US,20110201,320,330,803,79,194,-89,68,-32,18
MINEOLA NY US,20110301,272,51,956,41,250,-61,100,13,56
MINEOLA NY US,20110501,498,-9999,973,-9999,322,56,226,129,177
MINEOLA NY US,20110601,356,-9999,638,-9999,356,117,279,174,227
MINEOLA NY US,20110801,1450,-9999,4066,-9999,344,150,293,198,245
MINEOLA NY US,20110901,345,-9999,1310,-9999,300,89,255,173,214
MINEOLA NY US,20111001,452,-9999,1069,-9999,300,0,186,98,142
MINEOLA NY US,20111101,287,-9999,700,-9999,211,-6,140,48,94
MINEOLA NY US,20111201,315,-9999,908,-9999,161,-67,89,3,46
BRONX NY US,20100101,414,0,570,57,139,-106,34,-29,3
BRONX NY US,20100201,490,279,1341,752,78,-83,38,-19,9
BRONX NY US,20100301,582,76,2608,0,244,-22,126,47,87
BRONX NY US,20100401,381,0,719,0,339,50,200,91,145
BRONX NY US,20100501,300,0,695,0,356,56,245,135,190
BRONX NY US,20100601,206,0,704,0,350,139,292,191,242
BRONX NY US,20100701,155,0,592,0,383,161,323,237,280
BRONX NY US,20100801,325,0,558,0,350,172,291,217,254
BRONX NY US,20100901,343,0,1016,0,356,139,260,185,223
BRONX NY US,20101001,597,0,1105,0,244,61,188,116,152
BRONX NY US,20101101,239,0,502,0,189,28,123,64,94
BRONX NY US,20101201,394,406,1049,430,161,-67,37,-14,12
BRONX NY US,20110101,254,483,995,911,111,-128,21,-30,-5
BRONX NY US,20110201,366,381,926,157,194,-83,68,-14,27
BRONX NY US,20110301,592,0,1727,33,250,-61,103,25,64
BRONX NY US,20110501,447,0,1278,0,311,89,224,144,184
BRONX NY US,20110601,643,0,1046,0,361,144,274,190,232
BRONX NY US,20110801,1283,0,4173,0,333,167,285,212,249
BRONX NY US,20110901,734,0,2331,0,311,111,251,187,219
BRONX NY US,20111001,470,51,1172,84,289,11,183,114,148
BRONX NY US,20111101,330,0,786,0,211,33,152,79,115
BRONX NY US,20111201,409,0,1111,0,167,-44,103,34,68
BRONX NY US,20120101,218,76,705,99,167,-89,68,-5,31
BRONX NY US,20120201,175,0,384,5,161,-61,79,17,48
BRONX NY US,20120301,64,0,245,0,244,-33,142,55,99
BRONX NY US,20120401,505,0,798,0,294,39,172,82,127
BRONX NY US,20120501,389,0,1507,0,328,100,219,147,183
BRONX NY US,20120601,279,0,1175,0,361,111,264,182,223
BRONX NY US,20120701,239,0,888,0,378,172,310,227,268
BRONX NY US,20120801,224,0,841,0,333,178,293,220,257
BRONX NY US,20120901,508,0,1367,0,311,122,245,177,211
BRONX NY US,20121001,155,0,615,0,261,44,183,123,153
BRONX NY US,20121101,168,102,339,125,189,6,100,40,70
BRONX NY US,20121201,287,25,1121,45,156,-144,79,25,52
BRONX NY US,20130101,236,25,719,50,139,-106,50,-11,19
BRONX NY US,20130201,193,178,729,316,117,-78,39,-17,11
BRONX NY US,20130501,368,-9999,1249,-9999,333,61,216,126,171
BRONX NY US,20130701,323,-9999,994,-9999,361,178,300,232,266
BRONX NY US,20130801,231,-9999,721,-9999,317,161,269,199,234
BRONX NY US,20140201,241,178,241,188,122,-22,85,0,43
WANTAGH CEDAR CREEK NY US,20100101,213,0,427,0,122,-83,45,-24,11
WANTAGH CEDAR CREEK NY US,20100201,457,330,1597,657,94,-61,49,-12,18
WANTAGH CEDAR CREEK NY US,20100301,632,76,2256,0,217,-6,130,46,88
WANTAGH CEDAR CREEK NY US,20100401,267,0,820,0,289,28,182,77,130
WANTAGH CEDAR CREEK NY US,20100501,290,0,553,0,344,50,237,127,182
WANTAGH CEDAR CREEK NY US,20100601,236,0,310,0,372,100,291,190,241
WANTAGH CEDAR CREEK NY US,20100701,442,0,554,0,417,150,327,224,275
WANTAGH CEDAR CREEK NY US,20100801,53,0,99,0,378,122,295,199,247
WANTAGH CEDAR CREEK NY US,20100901,353,0,447,0,350,78,254,164,209
WANTAGH CEDAR CREEK NY US,20101001,297,0,927,0,239,28,179,89,134
WANTAGH CEDAR CREEK NY US,20101101,152,0,411,0,194,-22,124,42,83
WANTAGH CEDAR CREEK NY US,20101201,363,457,904,462,150,-78,42,-18,12
WANTAGH CEDAR CREEK NY US,20110101,241,279,928,547,94,-128,27,-40,-6
WANTAGH CEDAR CREEK NY US,20110201,188,203,567,54,167,-61,73,-13,30
WANTAGH CEDAR CREEK NY US,20110301,-9999,51,-9999,38,261,-39,101,20,60
WANTAGH CEDAR CREEK NY US,20110501,483,-9999,1017,-9999,311,67,216,136,176
WANTAGH CEDAR CREEK NY US,20110601,277,-9999,674,-9999,344,122,274,184,229
WANTAGH CEDAR CREEK NY US,20110801,2443,-9999,4042,-9999,361,144,292,204,248
WANTAGH CEDAR CREEK NY US,20110901,338,-9999,942,-9999,322,83,253,177,215
WANTAGH CEDAR CREEK NY US,20111001,455,-9999,1023,-9999,322,0,193,102,148
WANTAGH CEDAR CREEK NY US,20111101,274,-9999,751,-9999,228,0,155,67,111
WANTAGH CEDAR CREEK NY US,20111201,279,-9999,761,-9999,167,-61,107,22,64
